@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID
RM2|P|C31997	1048942	688913
RM2|P|C50409	1048942	688913
RM2|P|C6480	1048942	688913
RM2|P|C61473	1048942	688913
RM2|P|C37504	1048942	688913
RM2|P|C54784	1048942	688913
RM2|P|C7364	1048942	688913
RM2|P|C15773	1048942	688913
RM2|P|C6924	1048942	688913
RM2|P|C32616	1048942	688913
RM2|P|C47715	1048942	688913
RM2|P|C30650	1048942	688913
RM2|P|C38694	1048942	688913
RM2|P|C32448	1048942	688913
RM2|P|C62538	1048942	688913
RM2|P|C36238	1048942	688913
RM2|P|C4373	1048942	688913
RM2|P|C41125	1048942	688913
RM2|P|C19230	1048942	688913
RM2|P|C5844	1048942	688913
RM2|P|C60193	1048942	688913
RM2|P|C46334	1048942	688913
RM2|P|C53713	1048942	688913
RM2|P|C12423	1048942	688913
RM2|P|C45067	1048942	688913
RM2|P|C106	1048942	688913
RM2|P|C7203	1048942	688913
RM2|P|C37251	1048942	688913
RM2|P|C2087	1048942	688913
RM2|P|C43151	1048942	688913
RM2|P|C26623	1048942	688913
RM2|P|C7297	1048942	688913
RM2|P|C17393	1048942	688913
RM2|P|C29802	1048942	688913
RM2|P|C38588	1048942	688913
RM2|P|C28337	1048942	688913
RM2|P|C60347	1048942	688913
RM2|P|C4175	1048942	688913
RM2|P|C12718	1048942	688913
RM2|P|C47035	1048942	688913
RM2|P|C15220	1048942	688913
RM2|P|C2519	1048942	688913
RM2|P|C59351	1048942	688913
RM2|P|C56992	1048942	688913
RM2|P|C29014	1048942	688913
RM2|P|C57773	1048942	688913
RM2|P|C55758	1048942	688913
RM2|P|C54024	1048942	688913
RM2|P|C52900	1048942	688913
RM2|P|C8815	1048942	688913
RM2|P|C10996	1048942	688913
RM2|P|C6015	1048942	688913
RM2|P|C51979	1048942	688913
RM2|P|C683	1048942	688913
RM2|P|C46469	1048942	688913
RM2|P|C40833	1048942	688913
RM2|P|C49955	1048942	688913
RM2|P|C47809	1048942	688913
RM2|P|C18837	1048942	688913
RM2|P|C19181	1048942	688913
RM2|P|C28043	1048942	688913
RM2|P|C55326	1048942	688913
RM2|P|C24342	1048942	688913
RM2|P|C52724	1048942	688913
RM2|P|C30621	1048942	688913
RM2|P|C57538	1048942	688913
RM2|P|C24715	1048942	688913
RM2|P|C57520	1048942	688913
RM2|P|C50983	1048942	688913
RM2|P|C4646	1048942	688913
RM2|P|C53379	1048942	688913
RM2|P|C14001	1048942	688913
RM2|P|C37071	1048942	688913
RM2|P|C22613	1048942	688913
RM2|P|C49037	1048942	688913
RM2|P|C36840	1048942	688913
RM2|P|C33801	1048942	688913
RM2|P|C8264	1048942	688913
RM2|P|C42478	1048942	688913
RM2|P|C52806	1048942	688913
RM2|P|C40051	1048942	688913
RM2|P|C39048	1048942	688913
RM2|P|C25294	1048942	688913
RM2|P|C17551	1048942	688913
RM2|P|C2175	1048942	688913
RM2|P|C37880	1048942	688913
RM2|P|C20535	1048942	688913
RM2|P|C8306	1048942	688913
RM2|P|C27155	1048942	688913
RM2|P|C13257	1048942	688913
RM2|P|C55217	1048942	688913
RM2|P|C25628	1048942	688913
RM2|P|C39411	1048942	688913
RM2|P|C6674	1048942	688913
RM2|P|C12581	1048942	688913
RM2|P|C3773	1048942	688913
RM2|P|C20086	1048942	688913
RM2|P|C15748	1048942	688913
RM2|P|C35726	1048942	688913
RM2|P|C20467	1048942	688913
RM2|P|C47642	1048942	688913
RM2|P|C26090	1048942	688913
RM2|P|C27869	1048942	688913
RM2|P|C58121	1048942	688913
RM2|P|C25768	1048942	688913
RM2|P|C17909	1048942	688913
RM2|P|C24294	1048942	688913
RM2|P|C43172	1048942	688913
RM2|P|C28722	1048942	688913
RM2|P|C47310	1048942	688913
RM2|P|C16311	1048942	688913
RM2|P|C7696	1048942	688913
RM2|P|C57882	1048942	688913
RM2|P|C54515	1048942	688913
RM2|P|C57836	1048942	688913
RM2|P|C26186	1048942	688913
RM2|P|C26920	1048942	688913
RM2|P|C23151	1048942	688913
RM2|P|C62307	1048942	688913
RM2|P|C46593	1048942	688913
RM2|P|C29858	1048942	688913
RM2|P|C9880	1048942	688913
RM2|P|C53537	1048942	688913
RM2|P|C45897	1048942	688913
RM2|P|C28736	1048942	688913
RM2|P|C49194	1048942	688913
RM2|P|C15482	1048942	688913
RM2|P|C16285	1048942	688913
RM2|P|C15344	1048942	688913
RM2|P|C26377	1048942	688913
RM2|P|C27697	1048942	688913
RM2|P|C37830	1048942	688913
RM2|P|C21954	1048942	688913
RM2|P|C16996	1048942	688913
RM2|P|C43829	1048942	688913
RM2|P|C29455	1048942	688913
RM2|P|C47428	1048942	688913
RM2|P|C10612	1048942	688913
RM2|P|C47520	1048942	688913
RM2|P|C36295	1048942	688913
RM2|P|C61707	1048942	688913
RM2|P|C44721	1048942	688913
RM2|P|C48238	1048942	688913
RM2|P|C62932	1048942	688913
RM2|P|C58286	1048942	688913
RM2|P|C24983	1048942	688913
RM2|P|C5112	1048942	688913
RM2|P|C27826	1048942	688913
RM2|P|C52763	1048942	688913
RM2|P|C42026	1048942	688913
RM2|P|C12732	1048942	688913
RM2|P|C62603	1048942	688913
RM2|P|C45648	1048942	688913
RM2|P|C30268	1048942	688913
RM2|P|C21385	1048942	688913
RM2|P|C52978	1048942	688913
RM2|P|C15373	1048942	688913
RM2|P|C50706	1048942	688913
RM2|P|C49235	1048942	688913
RM2|P|C53175	1048942	688913
RM2|P|C17096	1048942	688913
RM2|P|C47406	1048942	688913
RM2|P|C36185	1048942	688913
RM2|P|C2629	1048942	688913
RM2|P|C1339	1048942	688913
RM2|P|C31738	1048942	688913
RM2|P|C52251	1048942	688913
RM2|P|C60277	1048942	688913
RM2|P|C25896	1048942	688913
RM2|P|C9303	1048942	688913
RM2|P|C52494	1048942	688913
RM2|P|C52710	1048942	688913
RM2|P|C45772	1048942	688913
RM2|P|C5039	1048942	688913
RM2|P|C23715	1048942	688913
RM2|P|C58023	1048942	688913
RM2|P|C59826	1048942	688913
RM2|P|C56060	1048942	688913
RM2|P|C7235	1048942	688913
RM2|P|C35621	1048942	688913
RM2|P|C26775	1048942	688913
RM2|P|C42226	1048942	688913
RM2|P|C43497	1048942	688913
RM2|P|C44338	1048942	688913
RM2|P|C16299	1048942	688913
RM2|P|C40496	1048942	688913
RM2|P|C48896	1048942	688913
RM2|P|C60000	1048942	688913
RM2|P|C25535	1048942	688913
RM2|P|C28426	1048942	688913
RM2|P|C25649	1048942	688913
RM2|P|C13520	1048942	688913
RM2|P|C44317	1048942	688913
RM2|P|C3273	1048942	688913
RM2|P|C18401	1048942	688913
RM2|P|C53109	1048942	688913
RM2|P|C62826	1048942	688913
RM2|P|C18104	1048942	688913
RM2|P|C9628	1048942	688913
RM2|P|C58719	1048942	688913
RM2|P|C52657	1048942	688913
RM2|P|C12190	1048942	688913
RM2|P|C28077	1048942	688913
RM2|P|C13089	1048942	688913
RM2|P|C56414	1048942	688913
RM2|P|C53676	1048942	688913
RM2|P|C35756	1048942	688913
RM2|P|C28062	1048942	688913
RM2|P|C63300	1048942	688913
RM2|P|C61578	1048942	688913
RM2|P|C34229	1048942	688913
RM2|P|C24524	1048942	688913
RM2|P|C61376	1048942	688913
RM2|P|C57585	1048942	688913
RM2|P|C63192	1048942	688913
RM2|P|C44996	1048942	688913
RM2|P|C34863	1048942	688913
RM2|P|C2405	1048942	688913
RM2|P|C29915	1048942	688913
RM2|P|C59822	1048942	688913
RM2|P|C18758	1048942	688913
RM2|P|C19995	1048942	688913
RM2|P|C16590	1048942	688913
RM2|P|C22935	1048942	688913
RM2|P|C32968	1048942	688913
RM2|P|C34529	1048942	688913
RM2|P|C3554	1048942	688913
RM2|P|C21019	1048942	688913
RM2|P|C58391	1048942	688913
RM2|P|C58332	1048942	688913
RM2|P|C12004	1048942	688913
RM2|P|C33225	1048942	688913
RM2|P|C61683	1048942	688913
RM2|P|C36324	1048942	688913
RM2|P|C55272	1048942	688913
RM2|P|C42342	1048942	688913
RM2|P|C14573	1048942	688913
RM2|P|C172	1048942	688913
RM2|P|C59265	1048942	688913
RM2|P|C48541	1048942	688913
RM2|P|C46581	1048942	688913
RM2|P|C44461	1048942	688913
RM2|P|C62144	1048942	688913
RM2|P|C61997	1048942	688913
RM2|P|C46511	1048942	688913
RM2|P|C5277	1048942	688913
RM2|P|C36201	1048942	688913
RM2|P|C25175	1048942	688913
RM2|P|C103	1048942	688913
RM2|P|C41879	1048942	688913
RM2|P|C21481	1048942	688913
RM2|P|C55704	1048942	688913
RM2|P|C17335	1048942	688913
RM2|P|C32524	1048942	688913
RM2|P|C29901	1048942	688913
RM2|P|C41894	1048942	688913
RM2|P|C22414	1048942	688913
RM2|P|C60232	1048942	688913
RM2|P|C54657	1048942	688913
RM2|P|C9861	1048942	688913
RM2|P|C38735	1048942	688913
RM2|P|C50777	1048942	688913
RM2|P|C9619	1048942	688913
RM2|P|C20520	1048942	688913
RM2|P|C3289	1048942	688913
RM2|P|C13478	1048942	688913
RM2|P|C53026	1048942	688913
RM2|P|C17119	1048942	688913
RM2|P|C49703	1048942	688913
RM2|P|C44570	1048942	688913
RM2|P|C35959	1048942	688913
RM2|P|C51408	1048942	688913
RM2|P|C11704	1048942	688913
RM2|P|C22993	1048942	688913
RM2|P|C50313	1048942	688913
RM2|P|C3981	1048942	688913
RM2|P|C52416	1048942	688913
RM2|P|C50166	1048942	688913
RM2|P|C4622	1048942	688913
RM2|P|C22856	1048942	688913
RM2|P|C60224	1048942	688913
RM2|P|C18412	1048942	688913
RM2|P|C57123	1048942	688913
RM2|P|C32278	1048942	688913
RM2|P|C28114	1048942	688913
RM2|P|C58862	1048942	688913
RM2|P|C61911	1048942	688913
RM2|P|C63199	1048942	688913
RM2|P|C33849	1048942	688913
RM2|P|C29054	1048942	688913
RM2|P|C61716	1048942	688913
RM2|P|C55409	1048942	688913
RM2|P|C45452	1048942	688913
RM2|P|C22160	1048942	688913
RM2|P|C30648	1048942	688913
RM2|P|C10720	1048942	688913
RM2|P|C58210	1048942	688913
RM2|P|C59066	1048942	688913
RM2|P|C48558	1048942	688913
RM2|P|C3727	1048942	688913
RM2|P|C16135	1048942	688913
RM2|P|C480	1048942	688913
RM2|P|C42665	1048942	688913
RM2|P|C51345	1048942	688913
RM2|P|C54260	1048942	688913
RM2|P|C62216	1048942	688913
RM2|P|C61005	1048942	688913
RM2|P|C45812	1048942	688913
RM2|P|C347	1048942	688913
RM2|P|C24137	1048942	688913
RM2|P|C41527	1048942	688913
RM2|P|C55759	1048942	688913
RM2|P|C21158	1048942	688913
RM2|P|C12775	1048942	688913
RM2|P|C50347	1048942	688913
RM2|P|C49038	1048942	688913
RM2|P|C13436	1048942	688913
RM2|P|C23487	1048942	688913
RM2|P|C37977	1048942	688913
RM2|P|C5750	1048942	688913
RM2|P|C23045	1048942	688913
RM2|P|C4731	1048942	688913
RM2|P|C13758	1048942	688913
RM2|P|C11582	1048942	688913
RM2|P|C39945	1048942	688913
RM2|P|C21879	1048942	688913
RM2|P|C63008	1048942	688913
RM2|P|C2017	1048942	688913
RM2|P|C2459	1048942	688913
RM2|P|C32713	1048942	688913
RM2|P|C17952	1048942	688913
RM2|P|C24885	1048942	688913
RM2|P|C44078	1048942	688913
RM2|P|C25571	1048942	688913
RM2|P|C12771	1048942	688913
RM2|P|C4081	1048942	688913
RM2|P|C14821	1048942	688913
RM2|P|C14731	1048942	688913
RM2|P|C28575	1048942	688913
RM2|P|C27255	1048942	688913
RM2|P|C26630	1048942	688913
RM2|P|C5248	1048942	688913
RM2|P|C8595	1048942	688913
RM2|P|C62243	1048942	688913
RM2|P|C12370	1048942	688913
RM2|P|C43956	1048942	688913
RM2|P|C18461	1048942	688913
RM2|P|C61096	1048942	688913
RM2|P|C62067	1048942	688913
RM2|P|C43478	1048942	688913
RM2|P|C25846	1048942	688913
RM2|P|C49808	1048942	688913
RM2|P|C12860	1048942	688913
RM2|P|C44392	1048942	688913
RM2|P|C2594	1048942	688913
RM2|P|C48542	1048942	688913
RM2|P|C50436	1048942	688913
RM2|P|C41822	1048942	688913
RM2|P|C57264	1048942	688913
RM2|P|C15954	1048942	688913
RM2|P|C46540	1048942	688913
RM2|P|C32	1048942	688913
RM2|P|C19611	1048942	688913
RM2|P|C11185	1048942	688913
RM2|P|C3049	1048942	688913
RM2|P|C54561	1048942	688913
RM2|P|C61806	1048942	688913
RM2|P|C47166	1048942	688913
RM2|P|C2549	1048942	688913
RM2|P|C44386	1048942	688913
RM2|P|C63103	1048942	688913
RM2|P|C22594	1048942	688913
RM2|P|C19887	1048942	688913
RM2|P|C17136	1048942	688913
RM2|P|C43375	1048942	688913
RM2|P|C59698	1048942	688913
RM2|P|C58839	1048942	688913
RM2|P|C27232	1048942	688913
RM2|P|C7704	1048942	688913
RM2|P|C56392	1048942	688913
RM2|P|C24	1048942	688913
RM2|P|C9497	1048942	688913
RM2|P|C4386	1048942	688913
RM2|P|C54565	1048942	688913
RM2|P|C49702	1048942	688913
RM2|P|C56482	1048942	688913
RM2|P|C31468	1048942	688913
RM2|P|C58370	1048942	688913
RM2|P|C12426	1048942	688913
RM2|P|C49318	1048942	688913
RM2|P|C15357	1048942	688913
RM2|P|C7239	1048942	688913
RM2|P|C21129	1048942	688913
RM2|P|C43676	1048942	688913
RM2|P|C5794	1048942	688913
RM2|P|C47263	1048942	688913
RM2|P|C40693	1048942	688913
RM2|P|C46305	1048942	688913
RM2|P|C10864	1048942	688913
RM2|P|C42139	1048942	688913
RM2|P|C19211	1048942	688913
RM2|P|C53668	1048942	688913
RM2|P|C30512	1048942	688913
RM2|P|C58871	1048942	688913
RM2|P|C59341	1048942	688913
RM2|P|C1861	1048942	688913
RM2|P|C1102	1048942	688913
RM2|P|C63403	1048942	688913
RM2|P|C37588	1048942	688913
RM2|P|C10789	1048942	688913
RM2|P|C28130	1048942	688913
RM2|P|C4743	1048942	688913
RM2|P|C16191	1048942	688913
RM2|P|C62861	1048942	688913
RM2|P|C57837	1048942	688913
RM2|P|C21667	1048942	688913
RM2|P|C2646	1048942	688913
RM2|P|C19293	1048942	688913
RM2|P|C32675	1048942	688913
RM2|P|C26762	1048942	688913
RM2|P|C19200	1048942	688913
RM2|P|C10665	1048942	688913
RM2|P|C19530	1048942	688913
RM2|P|C44831	1048942	688913
RM2|P|C55597	1048942	688913
RM2|P|C11957	1048942	688913
RM2|P|C59150	1048942	688913
RM2|P|C10175	1048942	688913
RM2|P|C30733	1048942	688913
RM2|P|C21409	1048942	688913
RM2|P|C55295	1048942	688913
RM2|P|C28738	1048942	688913
RM2|P|C23694	1048942	688913
RM2|P|C27289	1048942	688913
RM2|P|C11867	1048942	688913
RM2|P|C31622	1048942	688913
RM2|P|C40980	1048942	688913
RM2|P|C51937	1048942	688913
RM2|P|C42763	1048942	688913
RM2|P|C23360	1048942	688913
RM2|P|C34780	1048942	688913
RM2|P|C22075	1048942	688913
RM2|P|C33368	1048942	688913
RM2|P|C22854	1048942	688913
RM2|P|C27994	1048942	688913
RM2|P|C17707	1048942	688913
RM2|P|C22886	1048942	688913
RM2|P|C39371	1048942	688913
RM2|P|C37078	1048942	688913
RM2|P|C48077	1048942	688913
RM2|P|C52526	1048942	688913
RM2|P|C17853	1048942	688913
RM2|P|C21966	1048942	688913
RM2|P|C20141	1048942	688913
RM2|P|C18749	1048942	688913
RM2|P|C47554	1048942	688913
RM2|P|C28636	1048942	688913
RM2|P|C4565	1048942	688913
RM2|P|C9260	1048942	688913
RM2|P|C49020	1048942	688913
RM2|P|C47349	1048942	688913
RM2|P|C13496	1048942	688913
RM2|P|C32308	1048942	688913
RM2|P|C16120	1048942	688913
RM2|P|C57551	1048942	688913
RM2|P|C37007	1048942	688913
RM2|P|C51475	1048942	688913
RM2|P|C52808	1048942	688913
RM2|P|C38789	1048942	688913
RM2|P|C26969	1048942	688913
RM2|P|C23675	1048942	688913
RM2|P|C9290	1048942	688913
RM2|P|C33247	1048942	688913
RM2|P|C26359	1048942	688913
RM2|P|C6515	1048942	688913
RM2|P|C39177	1048942	688913
RM2|P|C26280	1048942	688913
RM2|P|C4338	1048942	688913
RM2|P|C15989	1048942	688913
RM2|P|C51728	1048942	688913
RM2|P|C3673	1048942	688913
RM2|P|C26699	1048942	688913
RM2|P|C14974	1048942	688913
RM2|P|C24045	1048942	688913
RM2|P|C49290	1048942	688913
RM2|P|C42356	1048942	688913
RM2|P|C6031	1048942	688913
RM2|P|C50303	1048942	688913
RM2|P|C20634	1048942	688913
RM2|P|C61276	1048942	688913
RM2|P|C49570	1048942	688913
RM2|P|C54100	1048942	688913
RM2|P|C18409	1048942	688913
RM2|P|C28752	1048942	688913
RM2|P|C16463	1048942	688913
RM2|P|C142	1048942	688913
RM2|P|C34536	1048942	688913
RM2|P|C11318	1048942	688913
RM2|P|C18016	1048942	688913
RM2|P|C42854	1048942	688913
RM2|P|C32062	1048942	688913
RM2|P|C49364	1048942	688913
RM2|P|C46526	1048942	688913
RM2|P|C40206	1048942	688913
RM2|P|C32107	1048942	688913
RM2|P|C58408	1048942	688913
RM2|P|C11894	1048942	688913
RM2|P|C39180	1048942	688913
RM2|P|C10838	1048942	688913
RM2|P|C21802	1048942	688913
RM2|P|C24027	1048942	688913
RM2|P|C29514	1048942	688913
RM2|P|C34768	1048942	688913
RM2|P|C33673	1048942	688913
RM2|P|C42594	1048942	688913
RM2|P|C34907	1048942	688913
RM2|P|C53176	1048942	688913
RM2|P|C47993	1048942	688913
RM2|P|C25948	1048942	688913
RM2|P|C3858	1048942	688913
RM2|P|C24837	1048942	688913
RM2|P|C20016	1048942	688913
RM2|P|C32274	1048942	688913
RM2|P|C40357	1048942	688913
RM2|P|C53654	1048942	688913
RM2|P|C43558	1048942	688913
RM2|P|C31650	1048942	688913
RM2|P|C59504	1048942	688913
RM2|P|C8476	1048942	688913
RM2|P|C54422	1048942	688913
RM2|P|C40827	1048942	688913
RM2|P|C2863	1048942	688913
RM2|P|C5045	1048942	688913
RM2|P|C39271	1048942	688913
RM2|P|C48676	1048942	688913
RM2|P|C60147	1048942	688913
RM2|P|C54587	1048942	688913
RM2|P|C50063	1048942	688913
RM2|P|C29893	1048942	688913
RM2|P|C1625	1048942	688913
RM2|P|C7534	1048942	688913
RM2|P|C62567	1048942	688913
RM2|P|C27680	1048942	688913
RM2|P|C60028	1048942	688913
RM2|P|C4595	1048942	688913
RM2|P|C36701	1048942	688913
RM2|P|C1777	1048942	688913
RM2|P|C15746	1048942	688913
RM2|P|C59459	1048942	688913
RM2|P|C55141	1048942	688913
RM2|P|C39462	1048942	688913
RM2|P|C47066	1048942	688913
RM2|P|C28147	1048942	688913
RM2|P|C5832	1048942	688913
RM2|P|C13874	1048942	688913
RM2|P|C55157	1048942	688913
RM2|P|C53966	1048942	688913
RM2|P|C15181	1048942	688913
RM2|P|C12486	1048942	688913
RM2|P|C36194	1048942	688913
RM2|P|C33853	1048942	688913
RM2|P|C2209	1048942	688913
RM2|P|C62995	1048942	688913
RM2|P|C2760	1048942	688913
RM2|P|C53536	1048942	688913
RM2|P|C59564	1048942	688913
RM2|P|C1730	1048942	688913
RM2|P|C34862	1048942	688913
RM2|P|C42954	1048942	688913
RM2|P|C7729	1048942	688913
RM2|P|C45450	1048942	688913
RM2|P|C59091	1048942	688913
RM2|P|C35570	1048942	688913
RM2|P|C18678	1048942	688913
RM2|P|C47374	1048942	688913
RM2|P|C6491	1048942	688913
RM2|P|C32152	1048942	688913
RM2|P|C9279	1048942	688913
RM2|P|C10371	1048942	688913
RM2|P|C29296	1048942	688913
RM2|P|C27464	1048942	688913
RM2|P|C37895	1048942	688913
RM2|P|C43782	1048942	688913
RM2|P|C49800	1048942	688913
RM2|P|C28187	1048942	688913
RM2|P|C53769	1048942	688913
RM2|P|C4301	1048942	688913
RM2|P|C41063	1048942	688913
RM2|P|C2227	1048942	688913
RM2|P|C47606	1048942	688913
RM2|P|C16900	1048942	688913
RM2|P|C62740	1048942	688913
RM2|P|C202	1048942	688913
RM2|P|C30730	1048942	688913
RM2|P|C18524	1048942	688913
RM2|P|C25398	1048942	688913
RM2|P|C24425	1048942	688913
RM2|P|C39608	1048942	688913
RM2|P|C31477	1048942	688913
RM2|P|C35504	1048942	688913
RM2|P|C26236	1048942	688913
RM2|P|C30553	1048942	688913
RM2|P|C39206	1048942	688913
RM2|P|C29443	1048942	688913
RM2|P|C48226	1048942	688913
RM2|P|C25817	1048942	688913
RM2|P|C5226	1048942	688913
RM2|P|C59026	1048942	688913
RM2|P|C57800	1048942	688913
RM2|P|C55404	1048942	688913
RM2|P|C63031	1048942	688913
RM2|P|C5760	1048942	688913
RM2|P|C41586	1048942	688913
RM2|P|C7809	1048942	688913
RM2|P|C35161	1048942	688913
RM2|P|C6978	1048942	688913
RM2|P|C47928	1048942	688913
RM2|P|C33970	1048942	688913
RM2|P|C61815	1048942	688913
RM2|P|C2522	1048942	688913
RM2|P|C26409	1048942	688913
RM2|P|C37282	1048942	688913
RM2|P|C7751	1048942	688913
RM2|P|C19914	1048942	688913
RM2|P|C25100	1048942	688913
RM2|P|C34111	1048942	688913
RM2|P|C33590	1048942	688913
RM2|P|C4200	1048942	688913
RM2|P|C5340	1048942	688913
RM2|P|C43680	1048942	688913
RM2|P|C37105	1048942	688913
RM2|P|C27890	1048942	688913
RM2|P|C43021	1048942	688913
RM2|P|C47088	1048942	688913
RM2|P|C49568	1048942	688913
RM2|P|C50526	1048942	688913
RM2|P|C62081	1048942	688913
RM2|P|C47416	1048942	688913
RM2|P|C49200	1048942	688913
RM2|P|C61488	1048942	688913
RM2|P|C641	1048942	688913
RM2|P|C11513	1048942	688913
RM2|P|C61193	1048942	688913
RM2|P|C58008	1048942	688913
RM2|P|C22161	1048942	688913
RM2|P|C8780	1048942	688913
RM2|P|C61252	1048942	688913
RM2|P|C52008	1048942	688913
RM2|P|C45406	1048942	688913
RM2|P|C31326	1048942	688913
RM2|P|C42063	1048942	688913
RM2|P|C60002	1048942	688913
RM2|P|C50106	1048942	688913
RM2|P|C9866	1048942	688913
RM2|P|C1439	1048942	688913
RM2|P|C56068	1048942	688913
RM2|P|C27304	1048942	688913
RM2|P|C18364	1048942	688913
RM2|P|C37602	1048942	688913
RM2|P|C9242	1048942	688913
RM2|P|C14469	1048942	688913
RM2|P|C20437	1048942	688913
RM2|P|C34037	1048942	688913
RM2|P|C41404	1048942	688913
RM2|P|C58625	1048942	688913
RM2|P|C55408	1048942	688913
RM2|P|C13861	1048942	688913
RM2|P|C26100	1048942	688913
RM2|P|C2666	1048942	688913
RM2|P|C62412	1048942	688913
RM2|P|C54140	1048942	688913
RM2|P|C22282	1048942	688913
RM2|P|C61864	1048942	688913
RM2|P|C60769	1048942	688913
RM2|P|C47219	1048942	688913
RM2|P|C27776	1048942	688913
RM2|P|C24513	1048942	688913
RM2|P|C42540	1048942	688913
RM2|P|C34676	1048942	688913
RM2|P|C24411	1048942	688913
RM2|P|C13965	1048942	688913
RM2|P|C48528	1048942	688913
RM2|P|C11511	1048942	688913
RM2|P|C44446	1048942	688913
RM2|P|C30257	1048942	688913
RM2|P|C30818	1048942	688913
RM2|P|C37484	1048942	688913
RM2|P|C8018	1048942	688913
RM2|P|C26554	1048942	688913
RM2|P|C13244	1048942	688913
RM2|P|C24231	1048942	688913
RM2|P|C4888	1048942	688913
RM2|P|C13249	1048942	688913
RM2|P|C62340	1048942	688913
RM2|P|C56781	1048942	688913
RM2|P|C56887	1048942	688913
RM2|P|C49602	1048942	688913
RM2|P|C31877	1048942	688913
RM2|P|C43437	1048942	688913
RM2|P|C36297	1048942	688913
RM2|P|C50158	1048942	688913
RM2|P|C21347	1048942	688913
RM2|P|C39926	1048942	688913
RM2|P|C1124	1048942	688913
RM2|P|C24049	1048942	688913
RM2|P|C46089	1048942	688913
RM2|P|C31479	1048942	688913
RM2|P|C8088	1048942	688913
RM2|P|C63133	1048942	688913
RM2|P|C3776	1048942	688913
RM2|P|C5242	1048942	688913
RM2|P|C7167	1048942	688913
RM2|P|C50279	1048942	688913
RM2|P|C13956	1048942	688913
RM2|P|C2788	1048942	688913
RM2|P|C39573	1048942	688913
RM2|P|C45464	1048942	688913
RM2|P|C37590	1048942	688913
RM2|P|C26797	1048942	688913
RM2|P|C1787	1048942	688913
RM2|P|C23707	1048942	688913
RM2|P|C45004	1048942	688913
RM2|P|C62681	1048942	688913
RM2|P|C4409	1048942	688913
RM2|P|C50661	1048942	688913
RM2|P|C54273	1048942	688913
RM2|P|C26314	1048942	688913
RM2|P|C19768	1048942	688913
RM2|P|C16612	1048942	688913
RM2|P|C11839	1048942	688913
RM2|P|C17167	1048942	688913
RM2|P|C32199	1048942	688913
RM2|P|C311	1048942	688913
RM2|P|C31056	1048942	688913
RM2|P|C36855	1048942	688913
RM2|P|C43206	1048942	688913
RM2|P|C49649	1048942	688913
RM2|P|C27773	1048942	688913
RM2|P|C2238	1048942	688913
RM2|P|C19227	1048942	688913
RM2|P|C11726	1048942	688913
RM2|P|C28532	1048942	688913
RM2|P|C2044	1048942	688913
RM2|P|C37642	1048942	688913
RM2|P|C28796	1048942	688913
RM2|P|C53587	1048942	688913
RM2|P|C2944	1048942	688913
RM2|P|C47002	1048942	688913
RM2|P|C36496	1048942	688913
RM2|P|C16043	1048942	688913
RM2|P|C27307	1048942	688913
RM2|P|C26180	1048942	688913
RM2|P|C32915	1048942	688913
RM2|P|C46867	1048942	688913
RM2|P|C63235	1048942	688913
RM2|P|C44	1048942	688913
RM2|P|C6310	1048942	688913
RM2|P|C34855	1048942	688913
RM2|P|C34	1048942	688913
RM2|P|C45628	1048942	688913
RM2|P|C15434	1048942	688913
RM2|P|C15521	1048942	688913
RM2|P|C48331	1048942	688913
RM2|P|C10559	1048942	688913
RM2|P|C27230	1048942	688913
RM2|P|C55559	1048942	688913
RM2|P|C21722	1048942	688913
RM2|P|C40962	1048942	688913
RM2|P|C52902	1048942	688913
RM2|P|C22992	1048942	688913
RM2|P|C2896	1048942	688913
RM2|P|C38823	1048942	688913
RM2|P|C35622	1048942	688913
RM2|P|C8836	1048942	688913
RM2|P|C46591	1048942	688913
RM2|P|C37176	1048942	688913
RM2|P|C37377	1048942	688913
RM2|P|C14250	1048942	688913
RM2|P|C41729	1048942	688913
RM2|P|C51886	1048942	688913
RM2|P|C10149	1048942	688913
RM2|P|C25971	1048942	688913
RM2|P|C12244	1048942	688913
RM2|P|C8533	1048942	688913
RM2|P|C42533	1048942	688913
RM2|P|C30424	1048942	688913
RM2|P|C20113	1048942	688913
RM2|P|C16393	1048942	688913
RM2|P|C54121	1048942	688913
RM2|P|C17118	1048942	688913
RM2|P|C59290	1048942	688913
RM2|P|C36822	1048942	688913
RM2|P|C63191	1048942	688913
RM2|P|C61709	1048942	688913
RM2|P|C2426	1048942	688913
RM2|P|C33742	1048942	688913
RM2|P|C53002	1048942	688913
RM2|P|C61314	1048942	688913
RM2|P|C3810	1048942	688913
RM2|P|C63347	1048942	688913
RM2|P|C46833	1048942	688913
RM2|P|C16717	1048942	688913
RM2|P|C56904	1048942	688913
RM2|P|C29045	1048942	688913
RM2|P|C6421	1048942	688913
RM2|P|C10450	1048942	688913
RM2|P|C41245	1048942	688913
RM2|P|C5378	1048942	688913
RM2|P|C22777	1048942	688913
RM2|P|C61593	1048942	688913
RM2|P|C51922	1048942	688913
RM2|P|C21086	1048942	688913
RM2|P|C62587	1048942	688913
RM2|P|C46015	1048942	688913
RM2|P|C26851	1048942	688913
RM2|P|C51362	1048942	688913
RM2|P|C15694	1048942	688913
RM2|P|C24356	1048942	688913
RM2|P|C3497	1048942	688913
RM2|P|C9823	1048942	688913
RM2|P|C25631	1048942	688913
RM2|P|C41550	1048942	688913
